Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
106 - 7428 Markham Rd,https://www.zoocasa.com/markham-on-real-estate/106-7428-markham-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$675,000","List Price$549,000",Sold 7 Months Ago,3 Bed,2 Bath,1000–1199 sqft
312 - 15 Stollery Pond Cres,https://www.zoocasa.com/markham-on-real-estate/312-15-stollery-pond-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F01c78809-2aca-402e-a86e-059ae0550e37.jpg&w=640&q=75,Sold,"$940,000","List Price$948,000",7 months ,2 Bed,2 Bath,900–999 sqft
804 - 131 Upper Duke Cres,https://www.zoocasa.com/markham-on-real-estate/804-131-upper-duke-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd14ffb78-ed3d-4228-a3ee-3e6f26bbfe0e.jpg&w=640&q=75,Sold,"$750,000","List Price$748,000",7 months ,2 Bed,2 Bath,800–899 sqft
43 Ingleborough Crt,https://www.zoocasa.com/markham-on-real-estate/43-ingleborough-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8c01ac73-3047-4ed4-b44e-033f11ca53aa.jpg&w=640&q=75,Sold,"$1,760,000","List Price$1,680,000",Sold 7 Months Ago,4 Bed,3 Bath,N/A sqft
18 Park Place Dr,https://www.zoocasa.com/markham-on-real-estate/18-park-pl-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8721b52b-de46-4f53-8c2f-852619d64b1b.jpg&w=640&q=75,Sold,"$1,850,000","List Price$1,398,000",7 months ,5 Bed,5 Bath,3000–3500 sqft
8 Bernadotte Dr,https://www.zoocasa.com/markham-on-real-estate/8-bernadotte-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F480ed3f0-45c2-4836-a2dc-225dc05ef8a7.jpg&w=640&q=75,Sold,"$5,000,000","List Price$5,200,000",Sold 7 Months Ago,4 Bed,6 Bath,5000 sqft
819 - 1 Blanche Lane,https://www.zoocasa.com/markham-on-real-estate/819-1-blanche-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2d47fae5-b868-4b30-9892-ca9794420b88.jpg&w=640&q=75,Sold,"$720,000","List Price$749,000",7 months ,2 Bed,2 Bath,1000–1199 sqft
911 - 15 Water Walk Dr,https://www.zoocasa.com/markham-on-real-estate/911-15-water-walk-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F854f1c67-ebc4-41d5-96f0-5c7a8ec867ff.jpg&w=640&q=75,Sold,"$996,800","List Price$868,000",7 months ,2 Bed,2 Bath,900–999 sqft
18 Rinas Ave,https://www.zoocasa.com/markham-on-real-estate/18-rinas-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,750,000","List Price$4,090,000",7 months ,5 Bed,7 Bath,5000 sqft
908 - 277 South Park Rd,https://www.zoocasa.com/markham-on-real-estate/908-277-south-park-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$750,000","List Price$699,990",7 months ,2 Bed,2 Bath,800–899 sqft
13 Conservation Ave,https://www.zoocasa.com/markham-on-real-estate/13-conservation-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,099,000",7 months ,4 Bed,3 Bath,N/A sqft
503 - 7825 Bayview Ave,https://www.zoocasa.com/markham-on-real-estate/503-7825-bayview-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$710,000","List Price$738,000",7 months ,2 Bed,2 Bath,1200–1399 sqft
906 - 32 Clegg Rd,https://www.zoocasa.com/markham-on-real-estate/906-32-clegg-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$753,000","List Price$758,000",7 months ,2 Bed,2 Bath,900–999 sqft
8 Northampton Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/8-northampton-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,960,000","List Price$1,896,000",Sold 7 Months Ago,4 Bed,5 Bath,3000–3500 sqft
85 Bishop Cres,https://www.zoocasa.com/markham-on-real-estate/85-bishop-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,080,000","List Price$1,100,000",7 months ,3 Bed,2 Bath,N/A sqft
903 - 2 Raymerville Dr,https://www.zoocasa.com/markham-on-real-estate/903-2-raymerville-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$492,500","List Price$499,900",7 months ,2 Bed,1 Bath,1000–1199 sqft
59 Dewberry Dr,https://www.zoocasa.com/markham-on-real-estate/59-dewberry-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,199,000",Sold 7 Months Ago,4 Bed,3 Bath,N/A sqft
87 Lincoln Green Dr,https://www.zoocasa.com/markham-on-real-estate/87-lincoln-green-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8ef10721-7d2b-4b30-8aec-18cfde397164.jpg&w=640&q=75,Sold,"$1,310,200","List Price$1,075,000",7 months ,3 Bed,2 Bath,N/A sqft
30 Wood Thrush Ave,https://www.zoocasa.com/markham-on-real-estate/30-wood-thrush-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F99b34a14-0a6c-454e-be32-699e554baf6b.jpg&w=640&q=75,Sold,"$1,358,000","List Price$1,150,000",7 months ,4 Bed,3 Bath,2000–2500 sqft
215 - 9560 Markham Rd,https://www.zoocasa.com/markham-on-real-estate/215-9560-markham-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8fb3aae5-3111-470e-94ef-40c9c28a27bd.jpg&w=640&q=75,Sold,"$623,000","List Price$628,888",7 months ,2 Bed,2 Bath,800–899 sqft
722 - 15 Water Walk Dr,https://www.zoocasa.com/markham-on-real-estate/722-15-water-walk-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F158d3f3d-1074-4c4e-8357-d58c226d1541.jpg&w=640&q=75,Sold,"$720,000","List Price$599,900",Sold 7 Months Ago,1 Bed,1 Bath,600–699 sqft
31 Beckett Ave,https://www.zoocasa.com/markham-on-real-estate/31-beckett-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F94477f71-09e1-4391-b252-d8c93ea1998c.jpg&w=640&q=75,Sold,"$1,492,500","List Price$1,188,000",7 months ,4 Bed,3 Bath,2000–2500 sqft
24 Heatherwood Cres,https://www.zoocasa.com/markham-on-real-estate/24-heatherwood-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,281,000","List Price$1,999,000",7 months ,4 Bed,4 Bath,3000–3500 sqft
307a - 10 Rouge Valley Dr W,https://www.zoocasa.com/markham-on-real-estate/307a-10-rouge-valley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$565,000","List Price$499,000",Sold 7 Months Ago,1 Bed,1 Bath,0-499 sqft
32 Parklawn Cres,https://www.zoocasa.com/markham-on-real-estate/32-parklawn-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb2f0646a-2687-4621-84e9-02eb7e33c4f7.jpg&w=640&q=75,Sold,"$1,850,000","List Price$1,788,000",7 months ,4 Bed,4 Bath,N/A sqft
77 Walkerton Dr,https://www.zoocasa.com/markham-on-real-estate/77-walkerton-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,460,000","List Price$1,099,000",7 months ,3 Bed,3 Bath,N/A sqft
67 Marion Cres,https://www.zoocasa.com/markham-on-real-estate/67-marion-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,670,800","List Price$1,299,000",7 months ,4 Bed,3 Bath,2500–3000 sqft
26 Beulah Dr,https://www.zoocasa.com/markham-on-real-estate/26-beulah-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F84754bc6-6079-4c3a-a732-f8a285febbe5.jpg&w=640&q=75,Sold,"$1,562,786","List Price$1,398,000",7 months ,4 Bed,4 Bath,N/A sqft
114 Beckwith Cres,https://www.zoocasa.com/markham-on-real-estate/114-beckwith-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F18b2ace5-931d-4fe7-8028-05097f2f805d.jpg&w=640&q=75,Sold,"$1,255,000","List Price$1,259,000",Sold 7 Months Ago,3 Bed,3 Bath,1500–2000 sqft
60 Gooseman Cres,https://www.zoocasa.com/markham-on-real-estate/60-gooseman-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F38a92fa6-2c03-4e22-adde-5bcd084c0eb1.jpg&w=640&q=75,Sold,"$1,188,888","List Price$1,180,000",7 months ,3 Bed,3 Bath,N/A sqft
88 Forestwood St,https://www.zoocasa.com/richmond-hill-on-real-estate/88-forestwood-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F51d9ae00-3e8e-418c-995a-46e2f9316626.jpg&w=640&q=75,Sold,"$1,233,000","List Price$999,900",7 months ,3 Bed,3 Bath,1500–2000 sqft
139 - 306 John St,https://www.zoocasa.com/markham-on-real-estate/139-306-john-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F894bcdb0-a469-4850-8392-96d30f044a92.jpg&w=640&q=75,Sold,"$705,000","List Price$599,900",Sold 7 Months Ago,2 Bed,2 Bath,900–999 sqft
9 Brock Ave,https://www.zoocasa.com/markham-on-real-estate/9-brock-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F08475d21-db3c-4562-be8c-c603c7f58a1f.jpg&w=640&q=75,Sold,"$1,310,800","List Price$999,000",7 months ,3 Bed,3 Bath,1500–2000 sqft
1608 - 398 Highway 7 Rd E,https://www.zoocasa.com/richmond-hill-on-real-estate/1608-398-hwy-7,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$660,000","List Price$549,900",7 months ,1 Bed,1 Bath,600–699 sqft
47 Baylawn Dr,https://www.zoocasa.com/markham-on-real-estate/47-baylawn-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,895,000","List Price$1,949,900",7 months ,4 Bed,7 Bath,3500–5000 sqft
32 Sorrell Cres,https://www.zoocasa.com/markham-on-real-estate/32-sorrell-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,466,000","List Price$1,180,000",7 months ,4 Bed,4 Bath,N/A sqft
64 Faithful Way,https://www.zoocasa.com/markham-on-real-estate/64-faithful-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,300","List Price$599,000",7 months ,4 Bed,3 Bath,1200–1399 sqft
72 James Scott Rd,https://www.zoocasa.com/markham-on-real-estate/72-james-scott-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$1,250,000",7 months ,3 Bed,4 Bath,N/A sqft
818 - 37 Galleria Pkwy,https://www.zoocasa.com/markham-on-real-estate/818-37-galleria-pky,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$710,800","List Price$659,900",Sold 7 Months Ago,2 Bed,2 Bath,800–899 sqft
93 Evershot Cres,https://www.zoocasa.com/markham-on-real-estate/93-evershot-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,480,000","List Price$1,380,000",7 months ,3 Bed,4 Bath,N/A sqft
30 Taplane Dr,https://www.zoocasa.com/markham-on-real-estate/30-taplane-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,406,000","List Price$1,190,000",7 months ,4 Bed,4 Bath,N/A sqft
48 Times Ave,https://www.zoocasa.com/markham-on-real-estate/48-times-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,208,000","List Price$1,198,000",Sold 7 Months Ago,4 Bed,4 Bath,1800–1999 sqft
478 Arthur Bonner Ave,https://www.zoocasa.com/markham-on-real-estate/478-arthur-bonner-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$970,000","List Price$899,000",7 months ,3 Bed,3 Bath,1500–2000 sqft
322 - 75 Norman Bethune Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/322-75-norman-bethune-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$575,000","List Price$588,000",Sold 7 Months Ago,1 Bed,1 Bath,700–799 sqft
47 Bowman Way,https://www.zoocasa.com/markham-on-real-estate/47-bowman-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$715,000","List Price$715,000",7 months ,3 Bed,2 Bath,1000–1199 sqft
31 Reginald Cres,https://www.zoocasa.com/markham-on-real-estate/31-reginald-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8ba774bf-ee59-4501-be69-7214610ee27f.jpg&w=640&q=75,Sold,"$1,075,000","List Price$898,000",7 months ,3 Bed,4 Bath,N/A sqft
10 Glenbourne Park Dr,https://www.zoocasa.com/markham-on-real-estate/10-glenbourne-park-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$6,350,000","List Price$6,888,000",Sold 7 Months Ago,5 Bed,8 Bath,N/A sqft
555 South Unionville Ave,https://www.zoocasa.com/markham-on-real-estate/555-south-unionville-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,170,000","List Price$998,888",7 months ,3 Bed,3 Bath,1500–2000 sqft
306b - 372 Highway 7 E,https://www.zoocasa.com/richmond-hill-on-real-estate/306b-372-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F35db563f-66ed-4e64-a915-3a5be3ea7816.jpg&w=640&q=75,Sold,"$630,000","List Price$599,000",7 months ,1 Bed,2 Bath,700–799 sqft
25 Queensmill Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/25-queensmill-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,080,000","List Price$999,000",7 months ,3 Bed,3 Bath,N/A sqft
71 Luzon (T 161) Ave,https://www.zoocasa.com/markham-on-real-estate/71-luzon-t-161-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F20079525-5fc1-40d3-9d5f-05a86f25d8ee.jpg&w=640&q=75,Sold,"$1,440,000","List Price$1,449,990",7 months ,3 Bed,3 Bath,3000–3500 sqft
305 - 55 The Boardwalk Way,https://www.zoocasa.com/markham-on-real-estate/305-55-the-boardwalk-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$679,900","List Price$679,900",7 months ,2 Bed,2 Bath,1000–1199 sqft
205 - 7071 Bayview Ave,https://www.zoocasa.com/markham-on-real-estate/205-7071-bayview-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,425,000","List Price$1,599,000",7 months ,2 Bed,3 Bath,1600–1799 sqft
7 Russell Dawson Rd,https://www.zoocasa.com/markham-on-real-estate/7-russell-dawson-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F145b792a-0941-4fea-aa2b-553aeae18f70.jpg&w=640&q=75,Sold,"$1,390,000","List Price$1,088,800",7 months ,3 Bed,4 Bath,N/A sqft
64 Joseph Glover Ave,https://www.zoocasa.com/markham-on-real-estate/64-joseph-glover-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,458,000","List Price$1,188,000",7 months ,3 Bed,4 Bath,N/A sqft
716 - 48 Suncrest Blvd,https://www.zoocasa.com/markham-on-real-estate/716-48-suncrest-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F98997273-24b1-49ef-8778-999cc290bc30.jpg&w=640&q=75,Sold,"$525,000","List Price$498,888",7 months ,1 Bed,1 Bath,600–699 sqft
31 Miley Dr,https://www.zoocasa.com/markham-on-real-estate/31-miley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$975,000","List Price$989,900",7 months ,2 Bed,2 Bath,N/A sqft
19 Fitzroy Ave,https://www.zoocasa.com/markham-on-real-estate/19-fitzroy-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,390,000","List Price$998,000",7 months ,4 Bed,4 Bath,1500–2000 sqft
101 - 51 Times Ave,https://www.zoocasa.com/markham-on-real-estate/101-51-times-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffdf52f7b-09d0-4c58-a0ab-f03d1fd0981e.jpg&w=640&q=75,Sold,"$515,000","List Price$528,800",7 months ,2 Bed,1 Bath,700–799 sqft
603 - 32 Clegg Rd,https://www.zoocasa.com/markham-on-real-estate/603-32-clegg-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$539,000","List Price$539,900",Sold 7 Months Ago,1 Bed,1 Bath,600–699 sqft
109 Boxwood Cres,https://www.zoocasa.com/markham-on-real-estate/109-boxwood-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,980,000","List Price$1,998,000",7 months ,4 Bed,4 Bath,N/A sqft
a208 - 15 Cornell Meadows Ave,https://www.zoocasa.com/markham-on-real-estate/a208-15-cornell-meadows-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc1c24c26-2fd5-4083-b5c4-5b611dd46560.jpg&w=640&q=75,Sold,"$602,500","List Price$528,000",7 months ,2 Bed,3 Bath,1000–1199 sqft
c203 - 38 Cedarland Dr,https://www.zoocasa.com/markham-on-real-estate/c203-38-cedarland-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F50a3a33b-3bc1-4303-95d9-5c5e9ad9a587.jpg&w=640&q=75,Sold,"$815,000","List Price$848,000",Sold 7 Months Ago,2 Bed,2 Bath,900–999 sqft
25 White's Hill Ave,https://www.zoocasa.com/markham-on-real-estate/25-whites-hill-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6b7508b4-36d6-4e96-a2a9-3ffda0b3219a.jpg&w=640&q=75,Sold,"$999,000","List Price$799,990",Sold 7 Months Ago,3 Bed,2 Bath,1100–1500 sqft
21 Thornwood Chase Rd,https://www.zoocasa.com/markham-on-real-estate/21-thornwood-chase-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,388,000",7 months ,4 Bed,5 Bath,2500–3000 sqft
705 - 9506 Markham Rd,https://www.zoocasa.com/markham-on-real-estate/705-9506-markham-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$520,000","List Price$488,000",7 months ,1 Bed,1 Bath,500–599 sqft
5 James Connoly Way,https://www.zoocasa.com/markham-on-real-estate/5-james-connoly-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,690,000","List Price$1,380,000",Sold 7 Months Ago,3 Bed,6 Bath,2500–3000 sqft
1101 - 60 South Town Centre Blvd,https://www.zoocasa.com/markham-on-real-estate/1101-60-s-town-centre-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F18df6bbb-f6e3-4319-99ee-62dfea99bd76.jpg&w=640&q=75,Sold,"$585,000","List Price$499,900",7 months ,1 Bed,1 Bath,600–699 sqft
225 Alfred Paterson Dr,https://www.zoocasa.com/markham-on-real-estate/225-alfred-paterson-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F82dcbdcb-0053-491d-b20c-0a1d671dd3a4.jpg&w=640&q=75,Sold,"$1,420,000","List Price$1,397,860",Sold 7 Months Ago,4 Bed,4 Bath,N/A sqft
82 Larksmere Crt,https://www.zoocasa.com/markham-on-real-estate/82-larksmere-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F671cf572-5f01-4984-8228-4bfdf6e9a37b.jpg&w=640&q=75,Sold,"$1,238,800","List Price$888,888",7 months ,3 Bed,3 Bath,N/A sqft
517 - 9582 Markham Rd,https://www.zoocasa.com/markham-on-real-estate/517-9582-markham-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$548,888","List Price$548,888",7 months ,1 Bed,1 Bath,600–699 sqft
9 Pinehurst Club Way,https://www.zoocasa.com/markham-on-real-estate/9-pinehurst-club-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,015,000","List Price$999,999",7 months ,2 Bed,4 Bath,2250–2499 sqft
76 Spragg Circ,https://www.zoocasa.com/markham-on-real-estate/76-spragg-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,188,000","List Price$1,100,000",Sold 7 Months Ago,3 Bed,3 Bath,N/A sqft
132 Lyndhurst Dr,https://www.zoocasa.com/markham-on-real-estate/132-lyndhurst-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F68fe89e8-f477-422f-b645-d191d0bba407.jpg&w=640&q=75,Sold,"$1,600,000","List Price$1,498,000",7 months ,4 Bed,3 Bath,N/A sqft
2199 Bur Oak Ave,https://www.zoocasa.com/markham-on-real-estate/2199-bur-oak-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff22fe204-270b-41fe-a4eb-b55190141cb2.jpg&w=640&q=75,Sold,"$699,000","List Price$699,000",7 months ,2 Bed,3 Bath,1000–1199 sqft
gl27 - 33 Cox Blvd,https://www.zoocasa.com/markham-on-real-estate/gl27-33-cox-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$557,400","List Price$515,000",7 months ,1 Bed,1 Bath,700–799 sqft
115 - 4600 Steeles Ave E,https://www.zoocasa.com/markham-on-real-estate/115-4600-steeles-ave-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$518,000","List Price$399,900",7 months ,1 Bed,1 Bath,500–599 sqft
62 Militia Tr,https://www.zoocasa.com/markham-on-real-estate/62-militia-trail,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,638,000","List Price$1,288,000",7 months ,4 Bed,4 Bath,N/A sqft
510 - 89 South Town Centre Blvd,https://www.zoocasa.com/markham-on-real-estate/510-89-s-town-centre-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd8e62f3b-2deb-4a59-a43e-f1f53f5433c4.jpg&w=640&q=75,Sold,"$736,000","List Price$629,900",Sold 7 Months Ago,1 Bed,2 Bath,700–799 sqft
12 Havagal Cres,https://www.zoocasa.com/markham-on-real-estate/12-havagal-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,691,000","List Price$1,490,000",7 months ,4 Bed,4 Bath,N/A sqft
22 Upper Ridge Crt,https://www.zoocasa.com/markham-on-real-estate/22-upper-ridge-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9965b1f0-c21a-4c3d-80d2-24babe17564b.jpg&w=640&q=75,Sold,"$2,150,000","List Price$1,899,000",Sold 7 Months Ago,4 Bed,5 Bath,3000–3500 sqft
