Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
307 - 9085 Jane St,https://www.zoocasa.com/vaughan-on-real-estate/307-9085-jane-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$575,000","List Price$575,000",5 days ,1 Bed,1 Bath,500–599 sqft
192 Velmar Dr,https://www.zoocasa.com/vaughan-on-real-estate/192-velmar-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2fd54b0f-915f-40c9-9cfe-836700528091.jpg&w=640&q=75,Sold,"$2,725,000","List Price$2,688,000",Sold 5 Days Ago,5 Bed,6 Bath,N/A sqft
6 Millhouse Crt,https://www.zoocasa.com/vaughan-on-real-estate/6-millhouse-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd4e3ebaf-b3d6-4e74-b22e-3239f2fa0229.jpg&w=640&q=75,Sold,"$1,355,000","List Price$1,099,000",Sold 6 Days Ago,3 Bed,4 Bath,1500–2000 sqft
55 America Ave,https://www.zoocasa.com/vaughan-on-real-estate/55-america-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,095,000","List Price$1,099,000",7 days ,3 Bed,3 Bath,1500–2000 sqft
10 Fanshore Dr,https://www.zoocasa.com/vaughan-on-real-estate/10-fanshore-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,560,000","List Price$1,489,000",8 days ,3 Bed,4 Bath,N/A sqft
111 Alexie Way,https://www.zoocasa.com/vaughan-on-real-estate/111-alexie-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,278,800","List Price$1,284,999",8 days ,3 Bed,3 Bath,1500–2000 sqft
575 Royalpark Way,https://www.zoocasa.com/vaughan-on-real-estate/575-royalpark-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,850,000","List Price$1,799,000",7 days ,4 Bed,3 Bath,2000–2500 sqft
33 Miranda Crt,https://www.zoocasa.com/vaughan-on-real-estate/33-miranda-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,285,000","List Price$2,299,900",Sold 9 Days Ago,4 Bed,5 Bath,3000–3500 sqft
19 Tova Pl,https://www.zoocasa.com/vaughan-on-real-estate/19-tova-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F37a70d91-dbde-46a1-a00b-0a0285f3145f.jpg&w=640&q=75,Sold,"$954,000","List Price$799,900",6 days ,3 Bed,4 Bath,1400–1599 sqft
312 - 9451 Jane St,https://www.zoocasa.com/vaughan-on-real-estate/312-9451-jane-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fab67f4c1-fde5-42ed-a613-8529aa0dfea9.jpg&w=640&q=75,Sold,"$625,000","List Price$599,000",6 days ,1 Bed,1 Bath,700–799 sqft
49 - 88 Rainbow Dr,https://www.zoocasa.com/vaughan-on-real-estate/49-88-rainbow-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$765,000","List Price$749,900",6 days ,3 Bed,2 Bath,1400–1599 sqft
363 Napa Valley Ave,https://www.zoocasa.com/vaughan-on-real-estate/363-napa-valley-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,170,000","List Price$999,000",7 days ,4 Bed,4 Bath,2000–2500 sqft
66 Belvia Dr,https://www.zoocasa.com/vaughan-on-real-estate/66-belvia-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,615,000","List Price$1,299,000",7 days ,3 Bed,4 Bath,1500–2000 sqft
12 Bologna Rd,https://www.zoocasa.com/vaughan-on-real-estate/12-bologna-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffae9b0eb-5af2-4056-9961-569a8c71e492.jpg&w=640&q=75,Sold,"$1,100,000","List Price$1,088,000",7 days ,3 Bed,4 Bath,N/A sqft
3504 - 7895 Jane St,https://www.zoocasa.com/vaughan-on-real-estate/3504-7895-jane-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9891bd50-dbba-45b2-bd3c-04edbb6f40bd.jpg&w=640&q=75,Sold,"$755,000","List Price$699,000",6 days ,2 Bed,2 Bath,600–699 sqft
29 Glenheron Cres,https://www.zoocasa.com/vaughan-on-real-estate/29-glenheron-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5ef82f85-7086-4212-aeb9-fa3ce975830c.jpg&w=640&q=75,Sold,"$2,500,000","List Price$2,588,000",5 days ,4 Bed,5 Bath,3000–3500 sqft
126 Legnano Cres,https://www.zoocasa.com/vaughan-on-real-estate/126-legnano-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$1,199,000",Sold 6 Days Ago,3 Bed,3 Bath,N/A sqft
168 Mediterra Dr,https://www.zoocasa.com/vaughan-on-real-estate/168-mediterra-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,980,000","List Price$1,688,000",Sold 7 Days Ago,4 Bed,4 Bath,N/A sqft
