Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
24 Talbotshire St,https://www.zoocasa.com/ajax-on-real-estate/24-talbotshire-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$756,000","List Price$748,800",12 months ,3 Bed,3 Bath,1500–2000 sqft
31 Mortlock St,https://www.zoocasa.com/ajax-on-real-estate/31-mortlock-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$824,000","List Price$698,800",Sold 12 Months Ago,3 Bed,3 Bath,N/A sqft
61 Whitlock Cres,https://www.zoocasa.com/ajax-on-real-estate/61-whitlock-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,070,000","List Price$1,099,000",Sold 12 Months Ago,4 Bed,4 Bath,2000–2500 sqft
79 Gates Cres,https://www.zoocasa.com/ajax-on-real-estate/79-gates-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc3c90f0b-29d8-4414-8643-8612eb7c63be.jpg&w=640&q=75,Sold,"$1,045,000","List Price$979,900",12 months ,4 Bed,3 Bath,N/A sqft
125 Angier Cres,https://www.zoocasa.com/ajax-on-real-estate/125-angier-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F71bb2d6f-8b2a-439e-8311-086af61201f0.jpg&w=640&q=75,Sold,"$830,000","List Price$799,000",12 months ,3 Bed,3 Bath,N/A sqft
82 Ducatel Cres,https://www.zoocasa.com/ajax-on-real-estate/82-ducatel-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F97c6026a-290f-44fd-8e72-d0450b17df87.jpg&w=640&q=75,Sold,"$721,500","List Price$599,000",12 months ,3 Bed,2 Bath,1100–1500 sqft
154 Burcher Rd,https://www.zoocasa.com/ajax-on-real-estate/154-burcher-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F738fa252-737d-4f78-a66b-2c286067462b.jpg&w=640&q=75,Sold,"$787,700","List Price$797,000",Sold 12 Months Ago,3 Bed,2 Bath,1100–1500 sqft
94 Whitefoot Cres,https://www.zoocasa.com/ajax-on-real-estate/94-whitefoot-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2afb978e-7238-4fb8-800c-13f8d942208a.jpg&w=640&q=75,Sold,"$861,000","List Price$699,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
47 Reese Ave,https://www.zoocasa.com/ajax-on-real-estate/47-reese-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffd312161-2cea-4743-92a4-eba220e2c435.jpg&w=640&q=75,Sold,"$935,000","List Price$748,800",12 months ,3 Bed,3 Bath,N/A sqft
4 Dewfall Cres,https://www.zoocasa.com/ajax-on-real-estate/4-dewfall-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa20855e2-1efa-499b-967c-aaaab9aca257.jpg&w=640&q=75,Sold,"$1,375,000","List Price$999,800",1 year ,4 Bed,4 Bath,2500–3000 sqft
39 Crawford Dr,https://www.zoocasa.com/ajax-on-real-estate/39-crawford-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F929a0ced-f411-4f20-9361-9315726dc0b5.jpg&w=640&q=75,Sold,"$1,000,000","List Price$1,069,900",12 months ,3 Bed,2 Bath,N/A sqft
4 Sewell Cres,https://www.zoocasa.com/ajax-on-real-estate/4-sewell-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa220aa38-9b2e-4391-b239-298e5d31669d.jpg&w=640&q=75,Sold,"$1,255,000","List Price$1,099,000",1 year ,4 Bed,4 Bath,2500–3000 sqft
80 Root Cres,https://www.zoocasa.com/ajax-on-real-estate/80-root-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbfe08920-16af-4342-88af-2614eeee9453.jpg&w=640&q=75,Sold,"$740,000","List Price$739,900",Sold 12 Months Ago,3 Bed,3 Bath,N/A sqft
109 Carpendale Cres,https://www.zoocasa.com/ajax-on-real-estate/109-carpendale-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fafe06a55-5c81-4f9a-b3ff-4c9ea426c170.jpg&w=640&q=75,Sold,"$755,000","List Price$688,000",1 year ,3 Bed,2 Bath,N/A sqft
157 Warnford Circ,https://www.zoocasa.com/ajax-on-real-estate/157-warnford-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F844bfa48-22e7-451a-9828-ecd18e3d82fc.jpg&w=640&q=75,Sold,"$1,075,000","List Price$1,099,900",Sold 1 Year Ago,4 Bed,4 Bath,2000–2500 sqft
55 Greenhalf Dr,https://www.zoocasa.com/ajax-on-real-estate/55-greenhalf-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,050,000","List Price$799,000",1 year ,4 Bed,4 Bath,N/A sqft
65 Coe Dr,https://www.zoocasa.com/ajax-on-real-estate/65-coe-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$925,000","List Price$898,900",1 year ,4 Bed,3 Bath,N/A sqft
13 Ling St,https://www.zoocasa.com/ajax-on-real-estate/13-ling-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,194,000","List Price$999,800",Sold 1 Year Ago,4 Bed,3 Bath,2500–3000 sqft
25 Whitefoot Cres,https://www.zoocasa.com/ajax-on-real-estate/25-whitefoot-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$945,000","List Price$945,000",1 year ,4 Bed,3 Bath,N/A sqft
82 Quarrie Lane,https://www.zoocasa.com/ajax-on-real-estate/82-quarrie-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$775,000","List Price$599,900",1 year ,3 Bed,3 Bath,1500–2000 sqft
2 Murphy Lane,https://www.zoocasa.com/ajax-on-real-estate/2-murphy-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$695,000","List Price$699,900",Sold 1 Year Ago,3 Bed,3 Bath,1200–1399 sqft
20 Camill Ave,https://www.zoocasa.com/ajax-on-real-estate/20-camill-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,003,000","List Price$849,000",1 year ,4 Bed,4 Bath,N/A sqft
59 Hopkinson Cres,https://www.zoocasa.com/ajax-on-real-estate/59-hopkinson-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,070,000","List Price$949,949",1 year ,4 Bed,4 Bath,2500–3000 sqft
34 Farmers Ave,https://www.zoocasa.com/ajax-on-real-estate/34-farmers-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$629,000",1 year ,3 Bed,2 Bath,1100–1500 sqft
21 Paramore Crt,https://www.zoocasa.com/ajax-on-real-estate/21-paramore-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$655,000","List Price$599,900",1 year ,3 Bed,2 Bath,1200–1399 sqft
13 Beverton Cres,https://www.zoocasa.com/ajax-on-real-estate/13-beverton-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,055,000","List Price$899,000",1 year ,4 Bed,3 Bath,2000–2500 sqft
43 Napiermews Dr,https://www.zoocasa.com/ajax-on-real-estate/43-napiermews-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$985,000","List Price$890,000",Sold 1 Year Ago,3 Bed,2 Bath,1500–2000 sqft
39 - 1 Hirshfield Lane,https://www.zoocasa.com/ajax-on-real-estate/39-1-hirshfield-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$755,000","List Price$729,900",1 year ,2 Bed,3 Bath,1000–1199 sqft
58 Reed Dr E,https://www.zoocasa.com/ajax-on-real-estate/58-reed-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$915,000","List Price$849,999",1 year ,3 Bed,4 Bath,N/A sqft
3 Lawrie Rd,https://www.zoocasa.com/ajax-on-real-estate/3-lawrie-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$958,000","List Price$888,000",1 year ,4 Bed,3 Bath,N/A sqft
91 Devineridge Ave,https://www.zoocasa.com/ajax-on-real-estate/91-devineridge-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$699,900",Sold 1 Year Ago,3 Bed,3 Bath,N/A sqft
52 Andrea Rd,https://www.zoocasa.com/ajax-on-real-estate/52-andrea-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F79aa4251-3dc6-472c-a75b-19863afb063b.jpg&w=640&q=75,Sold,"$745,000","List Price$749,500",1 year ,3 Bed,3 Bath,N/A sqft
13 Atherton Ave,https://www.zoocasa.com/ajax-on-real-estate/13-atherton-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe3005aa9-0da9-4539-aa66-6c7d48e4c863.jpg&w=640&q=75,Sold,"$920,000","List Price$975,000",Sold 1 Year Ago,3 Bed,3 Bath,N/A sqft
14 Millington Cres,https://www.zoocasa.com/ajax-on-real-estate/14-millington-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fba6fe4e5-8abc-4e93-a5c3-9ef2b16801b4.jpg&w=640&q=75,Sold,"$977,000","List Price$949,000",1 year ,3 Bed,3 Bath,2000–2500 sqft
112 Leney St,https://www.zoocasa.com/ajax-on-real-estate/112-leney-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F88e3b57e-a081-41d0-849e-1ca213fa2683.jpg&w=640&q=75,Sold,"$905,000","List Price$929,999",1 year ,3 Bed,3 Bath,N/A sqft
104 Workmen's Circ,https://www.zoocasa.com/ajax-on-real-estate/104-workmens-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9facd111-b0af-4947-b551-637af2bc7471.jpg&w=640&q=75,Sold,"$900,000","List Price$799,990",1 year ,3 Bed,3 Bath,N/A sqft
4 Keeble Cres,https://www.zoocasa.com/ajax-on-real-estate/4-keeble-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F20c54f04-a864-48e9-af5c-d2d4149a1b8c.jpg&w=640&q=75,Sold,"$1,017,000","List Price$949,000",1 year ,4 Bed,3 Bath,2000–2500 sqft
11 Sharp Cres,https://www.zoocasa.com/ajax-on-real-estate/11-sharp-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F76a142fc-e446-49ff-8191-c89ac8e7e34c.jpg&w=640&q=75,Sold,"$850,000","List Price$749,900",Sold 1 Year Ago,3 Bed,2 Bath,N/A sqft
30 Crellin St,https://www.zoocasa.com/ajax-on-real-estate/30-crellin-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F70698615-01b7-4761-ba74-0498c16b6b38.jpg&w=640&q=75,Sold,"$1,300,000","List Price$1,199,900",1 year ,4 Bed,3 Bath,2500–3000 sqft
32 Agate Rd,https://www.zoocasa.com/ajax-on-real-estate/32-agate-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa21737cf-134e-4f73-a8da-97180a001c43.jpg&w=640&q=75,Sold,"$808,000","List Price$749,900",1 year ,3 Bed,2 Bath,N/A sqft
17 Hunter Dr,https://www.zoocasa.com/ajax-on-real-estate/17-hunter-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1c6d7ec2-c480-4feb-9bfe-0c9c2dd991ef.jpg&w=640&q=75,Sold,"$1,065,000","List Price$899,000",1 year ,4 Bed,4 Bath,N/A sqft
21 Mcgonigal Lane,https://www.zoocasa.com/ajax-on-real-estate/21-mcgonigal-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$720,000","List Price$599,900",1 year ,3 Bed,2 Bath,1200–1399 sqft
56 Gamble Dr,https://www.zoocasa.com/ajax-on-real-estate/56-gamble-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc0ca2d9f-491b-46de-8714-103d8cd1ab8e.jpg&w=640&q=75,Sold,"$1,086,000","List Price$899,900",1 year ,3 Bed,4 Bath,N/A sqft
2955 Range Line Rd,https://www.zoocasa.com/ajax-on-real-estate/2955-range-line-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,285,000","List Price$1,149,900",1 year ,3 Bed,4 Bath,2000–2500 sqft
21 Mcgonigal Lane,https://www.zoocasa.com/ajax-on-real-estate/21-mcgonigal-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$720,000","List Price$599,900",1 year ,3 Bed,2 Bath,1200–1399 sqft
71 Whitefoot Cres,https://www.zoocasa.com/ajax-on-real-estate/71-whitefoot-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$800,000","List Price$699,988",1 year ,3 Bed,4 Bath,N/A sqft
29 Hulley Cres,https://www.zoocasa.com/ajax-on-real-estate/29-hulley-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$990,000","List Price$799,900",1 year ,3 Bed,4 Bath,N/A sqft
20 Brocklesby Cres,https://www.zoocasa.com/ajax-on-real-estate/20-brocklesby-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$991,000","List Price$879,900",1 year ,3 Bed,3 Bath,N/A sqft
60 Hibbard Dr,https://www.zoocasa.com/ajax-on-real-estate/60-hibbard-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F64dd7e1f-3b5c-4956-8664-7fbf6f078faa.jpg&w=640&q=75,Sold,"$1,150,000","List Price$938,800",Sold 1 Year Ago,4 Bed,3 Bath,N/A sqft
37 Spiers Cres,https://www.zoocasa.com/ajax-on-real-estate/37-spiers-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,260,000","List Price$1,050,000",1 year ,4 Bed,4 Bath,2000–2500 sqft
21 Martinworth Lane,https://www.zoocasa.com/ajax-on-real-estate/21-martinworth-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$755,000","List Price$699,990",Sold 1 Year Ago,3 Bed,3 Bath,1400–1599 sqft
11 Nelson Ave,https://www.zoocasa.com/ajax-on-real-estate/11-nelson-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$650,000","List Price$669,900",Sold 1 Year Ago,3 Bed,1 Bath,1100–1500 sqft
11 Brennan Rd,https://www.zoocasa.com/ajax-on-real-estate/11-brennan-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$951,000","List Price$829,900",1 year ,3 Bed,3 Bath,N/A sqft
311 - 44 Falby Crt,https://www.zoocasa.com/ajax-on-real-estate/311-44-falby-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$528,000","List Price$469,900",1 year ,2 Bed,2 Bath,1000–1199 sqft
82 Burcher Rd,https://www.zoocasa.com/ajax-on-real-estate/82-burcher-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$725,000","List Price$725,000",1 year ,3 Bed,2 Bath,N/A sqft
212 London Lane,https://www.zoocasa.com/ajax-on-real-estate/212-london-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$840,000","List Price$789,000",1 year ,4 Bed,4 Bath,1500–2000 sqft
13 Keywood St,https://www.zoocasa.com/ajax-on-real-estate/13-keywood-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$845,000","List Price$749,999",1 year ,3 Bed,3 Bath,1500–2000 sqft
22 Lachlan Dr,https://www.zoocasa.com/ajax-on-real-estate/22-lachlan-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$745,001","List Price$759,900",1 year ,3 Bed,2 Bath,1100–1500 sqft
22 Cranston Ave,https://www.zoocasa.com/ajax-on-real-estate/22-cranston-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$920,000","List Price$899,950",Sold 1 Year Ago,3 Bed,3 Bath,1500–2000 sqft
103 Bowles Dr,https://www.zoocasa.com/ajax-on-real-estate/103-bowles-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$999,900",Sold 1 Year Ago,4 Bed,4 Bath,2500–3000 sqft
29 Howes St,https://www.zoocasa.com/ajax-on-real-estate/29-howes-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F95675876-6227-4333-b01d-ab4c68d5de11.jpg&w=640&q=75,Sold,"$1,150,000","List Price$1,100,000",1 year ,4 Bed,4 Bath,2500–3000 sqft
48 Jenkins Lane,https://www.zoocasa.com/ajax-on-real-estate/48-jenkins-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$681,000","List Price$639,000",1 year ,3 Bed,3 Bath,1400–1599 sqft
11 Mayor Cres,https://www.zoocasa.com/ajax-on-real-estate/11-mayor-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdfda6b9e-7abd-4415-abc5-7b4f6595c6dd.jpg&w=640&q=75,Sold,"$950,000","List Price$939,900",1 year ,4 Bed,3 Bath,2000–2500 sqft
19 - 78 Wilkie Lane,https://www.zoocasa.com/ajax-on-real-estate/19-78-wilkie-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$665,000","List Price$598,000",1 year ,3 Bed,3 Bath,1400–1599 sqft
48 Hoile Dr,https://www.zoocasa.com/ajax-on-real-estate/48-hoile-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffa7b94bf-3dda-4d0d-9706-820abf6acef7.jpg&w=640&q=75,Sold,"$1,087,000","List Price$928,888",1 year ,4 Bed,3 Bath,N/A sqft
370 Old Harwood Ave E,https://www.zoocasa.com/ajax-on-real-estate/370-old-harwood-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,240,000","List Price$1,099,999",1 year ,4 Bed,4 Bath,2000–2500 sqft
63 Tozer Cres,https://www.zoocasa.com/ajax-on-real-estate/63-tozer-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F021fa34a-44d7-40f3-9417-7c2a2ec288fc.jpg&w=640&q=75,Sold,"$865,000","List Price$799,000",1 year ,3 Bed,3 Bath,N/A sqft
655 Audley Rd S,https://www.zoocasa.com/ajax-on-real-estate/655-audley-rd-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,000,000","List Price$2,298,000",1 year ,2 Bed,4 Bath,3500–5000 sqft
55 Hinsley Cres,https://www.zoocasa.com/ajax-on-real-estate/55-hinsley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F545b8099-20e3-4fa9-b3b8-be6bb90bda07.jpg&w=640&q=75,Sold,"$1,225,000","List Price$999,900",1 year ,4 Bed,4 Bath,N/A sqft
1 Silvester St,https://www.zoocasa.com/ajax-on-real-estate/1-silvester-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1f5c77be-7273-4e86-9987-d499331e98c1.jpg&w=640&q=75,Sold,"$770,000","List Price$770,000",1 year ,4 Bed,3 Bath,N/A sqft
42 Byram Downs St,https://www.zoocasa.com/ajax-on-real-estate/42-byram-downs-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,390,000","List Price$1,299,000",Sold 1 Year Ago,5 Bed,5 Bath,3500–5000 sqft
7 Makin Crt,https://www.zoocasa.com/ajax-on-real-estate/7-makin-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,099,900",1 year ,4 Bed,4 Bath,N/A sqft
9 Westacott Cres,https://www.zoocasa.com/ajax-on-real-estate/9-westacott-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,140,000","List Price$1,199,999",1 year ,4 Bed,4 Bath,2500–3000 sqft
523 Church St N,https://www.zoocasa.com/ajax-on-real-estate/523-church-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$765,000","List Price$699,999",1 year ,3 Bed,3 Bath,N/A sqft
88 Pearce Dr,https://www.zoocasa.com/ajax-on-real-estate/88-pearce-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$835,000","List Price$829,900",Sold 1 Year Ago,3 Bed,4 Bath,1500–2000 sqft
170 Kingston Rd W,https://www.zoocasa.com/ajax-on-real-estate/170-kingston-rd-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$625,000","List Price$579,900",1 year ,2 Bed,2 Bath,900–999 sqft
14 Hettersley Dr,https://www.zoocasa.com/ajax-on-real-estate/14-hettersley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$849,900",Sold 1 Year Ago,3 Bed,4 Bath,1500–2000 sqft
59 Chapman Dr,https://www.zoocasa.com/ajax-on-real-estate/59-chapman-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd422a259-1611-467d-91cb-0ae196d0728d.jpg&w=640&q=75,Sold,"$1,060,000","List Price$1,069,000",Sold 1 Year Ago,4 Bed,4 Bath,N/A sqft
31 Dent St,https://www.zoocasa.com/ajax-on-real-estate/31-dent-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,025,550","List Price$899,000",1 year ,4 Bed,3 Bath,2000–2500 sqft
15 Slater Cres,https://www.zoocasa.com/ajax-on-real-estate/15-slater-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$850,000","List Price$869,900",Sold 1 Year Ago,3 Bed,2 Bath,N/A sqft
23 Tipton Cres,https://www.zoocasa.com/ajax-on-real-estate/23-tipton-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,065,000","List Price$899,900",1 year ,4 Bed,4 Bath,N/A sqft
104 Dooley Cres,https://www.zoocasa.com/ajax-on-real-estate/104-dooley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6096d409-063e-43a5-ae69-758073a4e4ef.jpg&w=640&q=75,Sold,"$825,000","List Price$738,900",1 year ,3 Bed,3 Bath,N/A sqft
3 Shepstone Dr,https://www.zoocasa.com/ajax-on-real-estate/3-shepstone-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F74472096-9640-40c3-9aee-5868aed5564a.jpg&w=640&q=75,Sold,"$920,000","List Price$989,800",1 year ,4 Bed,3 Bath,2000–2500 sqft
68 Mcgonigal Lane,https://www.zoocasa.com/ajax-on-real-estate/68-mcgonigal-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fda5a039f-4e65-4e67-8cee-522a017f9ce6.jpg&w=640&q=75,Sold,"$690,000","List Price$648,800",Sold 1 Year Ago,3 Bed,2 Bath,1000–1199 sqft
