Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
501 - 415 Locust St,https://www.zoocasa.com/burlington-on-real-estate/501-415-locust-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1df3d01f-85cd-4fa9-831e-e8629ed79c5c.jpg&w=640&q=75,Sold,"$900,000","List Price$929,000",6 months ,2 Bed,2 Bath,1600–1799 sqft
4042 Apple Valley Lane,https://www.zoocasa.com/burlington-on-real-estate/4042-apple-valley-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F54f200e2-2ad0-455a-a145-1fd6e1e88d2f.jpg&w=640&q=75,Sold,"$3,970,000","List Price$3,999,000",6 months ,4 Bed,5 Bath,3500–5000 sqft
901 - 1415 Ghent Ave,https://www.zoocasa.com/burlington-on-real-estate/901-1415-ghent-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$460,901","List Price$425,000",6 months ,1 Bed,1 Bath,900–999 sqft
377 Valanna Cres,https://www.zoocasa.com/burlington-on-real-estate/377-valanna-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,065,000","List Price$1,899,000",6 months ,3 Bed,4 Bath,2000–2500 sqft
4744 Deforest Cres,https://www.zoocasa.com/burlington-on-real-estate/4744-deforest-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6f1705f9-bc4e-4509-be95-1e35133147f5.jpg&w=640&q=75,Sold,"$1,900,000","List Price$1,599,900",6 months ,4 Bed,5 Bath,2500–3000 sqft
a409 - 216 Plains Rd W,https://www.zoocasa.com/burlington-on-real-estate/a409-216-plains-rd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe4f31958-761c-475e-b7f5-f7056bcd4169.jpg&w=640&q=75,Sold,"$759,900","List Price$759,900",Sold 6 Months Ago,2 Bed,2 Bath,1200–1399 sqft
611 Iris Crt,https://www.zoocasa.com/burlington-on-real-estate/611-iris-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$977,218","List Price$799,900",Sold 6 Months Ago,3 Bed,3 Bath,1100–1500 sqft
3511 Toffee St,https://www.zoocasa.com/burlington-on-real-estate/3511-toffee-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7e83cc95-c2ee-46e4-8c92-e72afcd115fa.jpg&w=640&q=75,Sold,"$957,500","List Price$999,000",6 months ,3 Bed,2 Bath,700–1100 sqft
310 - 4003 Kilmer Dr,https://www.zoocasa.com/burlington-on-real-estate/310-4003-kilmer-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$500,050","List Price$399,900",6 months ,1 Bed,1 Bath,600–699 sqft
2275 Middlesmoor Cres,https://www.zoocasa.com/burlington-on-real-estate/2275-middlesmoor-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$875,000","List Price$799,000",6 months ,3 Bed,2 Bath,1100–1500 sqft
404 Enfield Rd,https://www.zoocasa.com/burlington-on-real-estate/404-enfield-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$985,000","List Price$999,900",6 months ,3 Bed,2 Bath,N/A sqft
970 Birchwood Ave,https://www.zoocasa.com/burlington-on-real-estate/970-birchwood-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$999,900",6 months ,4 Bed,2 Bath,1500–2000 sqft
2082 Hunters Wood Dr,https://www.zoocasa.com/burlington-on-real-estate/2082-hunters-wood-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,420,000","List Price$1,399,000",6 months ,4 Bed,4 Bath,2000–2500 sqft
70 - 2243 Turnberry Rd,https://www.zoocasa.com/burlington-on-real-estate/70-2243-turnberry-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3cc0b6bb-5d41-4d28-a6e5-41b7688e1664.jpg&w=640&q=75,Sold,"$1,150,000","List Price$999,900",6 months ,2 Bed,3 Bath,1100–1500 sqft
890 Kingsway Dr,https://www.zoocasa.com/burlington-on-real-estate/890-kingsway-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,385,000","List Price$1,398,800",6 months ,3 Bed,2 Bath,1100–1500 sqft
768 Wesley St,https://www.zoocasa.com/burlington-on-real-estate/768-wesley-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$890,000",6 months ,3 Bed,2 Bath,1100–1500 sqft
70 - 3025 Glencrest Rd E,https://www.zoocasa.com/burlington-on-real-estate/70-3025-glencrest-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$700,000","List Price$599,000",6 months ,3 Bed,2 Bath,1200–1399 sqft
18 - 1349 Lakeshore Rd,https://www.zoocasa.com/burlington-on-real-estate/18-1349-lakeshore-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$425,000","List Price$459,900",6 months ,2 Bed,1 Bath,700–799 sqft
49 - 1401 Plains Rd E,https://www.zoocasa.com/burlington-on-real-estate/49-1401-plains-rd-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$980,000","List Price$799,000",Sold 6 Months Ago,2 Bed,3 Bath,1600–1799 sqft
3185 Heathfield Dr,https://www.zoocasa.com/burlington-on-real-estate/3185-heathfield-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8157159c-d3e9-4a57-a525-878e2632b7a4.jpg&w=640&q=75,Sold,"$1,200,200","List Price$999,000",Sold 6 Months Ago,3 Bed,2 Bath,N/A sqft
1511 - 100 Burloak Dr,https://www.zoocasa.com/burlington-on-real-estate/1511-100-burloak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$871,500","List Price$799,999",Sold 6 Months Ago,2 Bed,2 Bath,1400–1599 sqft
2029 Faversham Ave,https://www.zoocasa.com/burlington-on-real-estate/2029-faversham-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc1f6497f-c8ed-4b3e-a847-1a6fa9d18a0a.jpg&w=640&q=75,Sold,"$1,250,000","List Price$1,210,000",6 months ,3 Bed,3 Bath,1100–1500 sqft
2184 Mountainside Dr,https://www.zoocasa.com/burlington-on-real-estate/2184-mountainside-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F02d867e8-38b7-41b6-8fc2-a7d095eb0ecf.jpg&w=640&q=75,Sold,"$900,000","List Price$849,900",6 months ,3 Bed,2 Bath,700–1100 sqft
600 Thornwood Ave,https://www.zoocasa.com/burlington-on-real-estate/600-thornwood-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,010,000","List Price$850,000",6 months ,3 Bed,2 Bath,N/A sqft
668 Peele Blvd,https://www.zoocasa.com/burlington-on-real-estate/668-peele-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,225,000","List Price$999,999",6 months ,3 Bed,2 Bath,1100–1500 sqft
2066 Pipers Crt,https://www.zoocasa.com/burlington-on-real-estate/2066-pipers-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff8f32aec-d85b-4f95-bc01-6fd732f213ed.jpg&w=640&q=75,Sold,"$2,020,000","List Price$1,999,000",6 months ,4 Bed,5 Bath,3000–3500 sqft
304 - 2035 Appleby Line,https://www.zoocasa.com/burlington-on-real-estate/304-2035-appleby-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$516,000","List Price$479,000",6 months ,1 Bed,1 Bath,600–699 sqft
122 - 5010 Corporate Dr,https://www.zoocasa.com/burlington-on-real-estate/122-5010-corporate-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$590,000","List Price$549,000",6 months ,1 Bed,2 Bath,700–799 sqft
5122 Des Jardines Dr,https://www.zoocasa.com/burlington-on-real-estate/5122-des-jardines-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,112,000","List Price$899,900",Sold 6 Months Ago,3 Bed,3 Bath,1500–2000 sqft
104 - 1135 Cooke Blvd,https://www.zoocasa.com/burlington-on-real-estate/104-1135-cooke-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0f14e1e2-ecba-4d39-9094-1a55ab86629b.jpg&w=640&q=75,Sold,"$695,000","List Price$699,000",6 months ,2 Bed,2 Bath,1000–1199 sqft
752 Ashley Ave,https://www.zoocasa.com/burlington-on-real-estate/752-ashley-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,188,800","List Price$999,900",6 months ,3 Bed,2 Bath,1500–2000 sqft
110 - 2301 Cavendish Dr,https://www.zoocasa.com/burlington-on-real-estate/110-2301-cavendish-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$785,000","List Price$699,927",Sold 6 Months Ago,3 Bed,3 Bath,1200–1399 sqft
2014 Cavendish Dr,https://www.zoocasa.com/burlington-on-real-estate/2014-cavendish-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,220,500","List Price$1,100,000",6 months ,3 Bed,2 Bath,1100–1500 sqft
2411 Grenallen Dr,https://www.zoocasa.com/burlington-on-real-estate/2411-grenallen-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,203,000","List Price$989,000",6 months ,3 Bed,2 Bath,2000–2500 sqft
2164 Hunt Cres,https://www.zoocasa.com/burlington-on-real-estate/2164-hunt-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,112,000","List Price$888,000",Sold 6 Months Ago,3 Bed,2 Bath,1100–1500 sqft
205 - 1220 Thorpe Rd,https://www.zoocasa.com/burlington-on-real-estate/205-1220-thorpe-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F270d4d7f-e883-4d7a-827d-36f9cff72364.jpg&w=640&q=75,Sold,"$509,000","List Price$525,000",6 months ,2 Bed,2 Bath,1000–1199 sqft
2323 Pathfinder Dr,https://www.zoocasa.com/burlington-on-real-estate/2323-pathfinder-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3de3f786-2c89-4c1e-8f57-410319491ebf.jpg&w=640&q=75,Sold,"$1,175,000","List Price$949,999",6 months ,3 Bed,2 Bath,1100–1500 sqft
4701 Irena Ave,https://www.zoocasa.com/burlington-on-real-estate/4701-irena-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc062ceee-3d45-49c7-aef8-7daceb78011c.jpg&w=640&q=75,Sold,"$1,508,200","List Price$1,279,000",Sold 6 Months Ago,3 Bed,4 Bath,N/A sqft
3 - 2240 Upper Middle Rd,https://www.zoocasa.com/burlington-on-real-estate/3-2240-upper-middle-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$579,000","List Price$579,900",6 months ,3 Bed,2 Bath,1200–1399 sqft
516 Fenwick Pl,https://www.zoocasa.com/burlington-on-real-estate/516-fenwick-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,700,000","List Price$1,399,900",6 months ,3 Bed,3 Bath,1500–2000 sqft
1461 Jefferson Rd,https://www.zoocasa.com/burlington-on-real-estate/1461-jefferson-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,477,000","List Price$1,099,900",6 months ,3 Bed,3 Bath,1100–1500 sqft
411 Enfield Rd,https://www.zoocasa.com/burlington-on-real-estate/411-enfield-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0b025e5d-63ea-4182-a108-594870d2ce76.jpg&w=640&q=75,Sold,"$879,000","List Price$699,999",6 months ,3 Bed,2 Bath,1100–1500 sqft
3 - 3014 Palmer Dr,https://www.zoocasa.com/burlington-on-real-estate/3-3014-palmer-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7d4a2de8-d086-497c-96ac-91d35fc43632.jpg&w=640&q=75,Sold,"$675,000","List Price$675,000",Sold 6 Months Ago,4 Bed,2 Bath,1200–1399 sqft
230 Simon Dr,https://www.zoocasa.com/burlington-on-real-estate/230-simon-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fec7d1753-8893-40e0-bec4-47b9e20b4aaa.jpg&w=640&q=75,Sold,"$1,482,000","List Price$1,275,000",6 months ,2 Bed,2 Bath,1100–1500 sqft
2019 Broadleaf Cres,https://www.zoocasa.com/burlington-on-real-estate/2019-broadleaf-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,068,000","List Price$799,900",6 months ,3 Bed,3 Bath,1500–2000 sqft
48 - 2511 Boros Rd,https://www.zoocasa.com/burlington-on-real-estate/48-2511-boros-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$985,000","List Price$949,900",Sold 6 Months Ago,3 Bed,4 Bath,N/A sqft
139 Secord Lane,https://www.zoocasa.com/burlington-on-real-estate/139-secord-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,399,900","List Price$2,399,900",6 months ,3 Bed,3 Bath,2000–2500 sqft
5194 Porter St,https://www.zoocasa.com/burlington-on-real-estate/5194-porter-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F34189329-9adc-44d8-8631-5b7cecadb084.jpg&w=640&q=75,Sold,"$1,005,000","List Price$899,900",6 months ,3 Bed,4 Bath,N/A sqft
5469 Randolph Cres,https://www.zoocasa.com/burlington-on-real-estate/5469-randolph-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6d1086d4-8433-468c-bfcb-b39853e7915a.jpg&w=640&q=75,Sold,"$1,125,000","List Price$1,200,000",Sold 6 Months Ago,2 Bed,2 Bath,1100–1500 sqft
514 - 895 Maple Ave,https://www.zoocasa.com/burlington-on-real-estate/514-895-maple-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff6acee73-8647-41c8-9bff-4bedcec7a689.jpg&w=640&q=75,Sold,"$740,000","List Price$649,900",6 months ,2 Bed,2 Bath,1400–1599 sqft
210 - 1284 Guelph Line,https://www.zoocasa.com/burlington-on-real-estate/210-1284-guelph-line,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1032063c-25f1-4d02-8475-d4f90e500ddd.jpg&w=640&q=75,Sold,"$599,000","List Price$514,999",Sold 6 Months Ago,1 Bed,2 Bath,700–799 sqft
805 - 2081 Fairview St,https://www.zoocasa.com/burlington-on-real-estate/805-2081-fairview-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcce45c1d-bb22-4178-8789-79e0706c5a19.jpg&w=640&q=75,Sold,"$670,000","List Price$674,900",6 months ,2 Bed,2 Bath,800–899 sqft
1259 Treeland St,https://www.zoocasa.com/burlington-on-real-estate/1259-treeland-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3ee24b93-3381-4759-aae7-91b8bc41b737.jpg&w=640&q=75,Sold,"$875,000","List Price$739,900",6 months ,4 Bed,2 Bath,1100–1500 sqft
429 - 895 Maple Ave,https://www.zoocasa.com/burlington-on-real-estate/429-895-maple-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3147879b-4b2c-4bdb-aba8-4d93484f8670.jpg&w=640&q=75,Sold,"$717,100","List Price$649,999",6 months ,2 Bed,2 Bath,1400–1599 sqft
421 - 5327 Upper Middle Rd,https://www.zoocasa.com/burlington-on-real-estate/421-5327-upper-middle-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F39d549c3-20f1-4b4f-8508-4ab0f20e5696.jpg&w=640&q=75,Sold,"$655,000","List Price$559,900",6 months ,1 Bed,1 Bath,800–899 sqft
1313 Hazelton Blvd,https://www.zoocasa.com/burlington-on-real-estate/1313-hazelton-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F79071d73-b2c1-477a-a44f-6b77509372e0.jpg&w=640&q=75,Sold,"$1,858,000","List Price$1,999,900",6 months ,4 Bed,4 Bath,3000–3500 sqft
242 Belvenia Rd,https://www.zoocasa.com/burlington-on-real-estate/242-belvenia-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,277,000","List Price$2,297,000",6 months ,4 Bed,4 Bath,2500–3000 sqft
1325 Leighland Rd,https://www.zoocasa.com/burlington-on-real-estate/1325-leighland-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd25abcaf-9ad4-4a2d-8571-33e7af313044.jpg&w=640&q=75,Sold,"$1,415,000","List Price$1,199,000",6 months ,4 Bed,4 Bath,2000–2500 sqft
2151 Sunnydale Dr,https://www.zoocasa.com/burlington-on-real-estate/2151-sunnydale-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8ef37721-2a37-481e-a107-a925d08f7ac3.jpg&w=640&q=75,Sold,"$1,010,000","List Price$700,000",Sold 6 Months Ago,3 Bed,2 Bath,1100–1500 sqft
4272 Longmoor Dr,https://www.zoocasa.com/burlington-on-real-estate/4272-longmoor-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,189,000",6 months ,3 Bed,2 Bath,1100–1500 sqft
b602 - 5240 Dundas St,https://www.zoocasa.com/burlington-on-real-estate/b602-5240-dundas-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$530,000","List Price$498,000",6 months ,2 Bed,2 Bath,600–699 sqft
932 Teal Dr,https://www.zoocasa.com/burlington-on-real-estate/932-teal-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd3ebaa87-b82e-4c0f-8293-9ceae0cb06d6.jpg&w=640&q=75,Sold,"$1,475,000","List Price$1,300,000",6 months ,2 Bed,2 Bath,1100–1500 sqft
1300 Treeland St,https://www.zoocasa.com/burlington-on-real-estate/1300-treeland-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6ce60251-2e5a-451e-867b-a12088f5426f.jpg&w=640&q=75,Sold,"$1,010,000","List Price$799,905",Sold 6 Months Ago,3 Bed,3 Bath,N/A sqft
1851 Appleby Line,https://www.zoocasa.com/burlington-on-real-estate/1851-appleby-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$949,900",6 months ,3 Bed,3 Bath,1500–2000 sqft
2386 Malcolm Cres,https://www.zoocasa.com/burlington-on-real-estate/2386-malcolm-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$799,000",Sold 6 Months Ago,3 Bed,2 Bath,1100–1500 sqft
4671 Cortina Rd,https://www.zoocasa.com/burlington-on-real-estate/4671-cortina-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa1d9b5c9-fadb-442b-ba01-0def48edaf05.jpg&w=640&q=75,Sold,"$1,760,000","List Price$1,649,000",6 months ,4 Bed,4 Bath,2500–3000 sqft
2 - 2134 New St,https://www.zoocasa.com/burlington-on-real-estate/2-2134-new-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,940,000","List Price$1,998,800",6 months ,3 Bed,4 Bath,2000–2500 sqft
5165 Falconcrest Dr,https://www.zoocasa.com/burlington-on-real-estate/5165-falconcrest-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,008,000","List Price$899,000",6 months ,3 Bed,3 Bath,N/A sqft
108 - 4015 Kilmer Dr,https://www.zoocasa.com/burlington-on-real-estate/108-4015-kilmer-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$550,000","List Price$499,900",6 months ,1 Bed,1 Bath,700–799 sqft
2 - 3012 Palmer Dr,https://www.zoocasa.com/burlington-on-real-estate/2-3012-palmer-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$695,000","List Price$599,900",6 months ,4 Bed,2 Bath,1200–1399 sqft
1008 - 1940 Ironstone Dr,https://www.zoocasa.com/burlington-on-real-estate/1008-1940-ironstone-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$530,000","List Price$539,900",6 months ,1 Bed,2 Bath,600–699 sqft
3328 Jordan Ave,https://www.zoocasa.com/burlington-on-real-estate/3328-jordan-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,260,000","List Price$1,279,900",6 months ,4 Bed,3 Bath,1500–2000 sqft
527 - 895 Maple Ave,https://www.zoocasa.com/burlington-on-real-estate/527-895-maple-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3d975a91-b8d9-41b9-bdb7-487eea679d5f.jpg&w=640&q=75,Sold,"$725,000","List Price$699,000",Sold 6 Months Ago,2 Bed,2 Bath,1000–1199 sqft
14 - 5025 Pinedale Ave,https://www.zoocasa.com/burlington-on-real-estate/14-5025-pinedale-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$820,000","List Price$749,000",Sold 6 Months Ago,3 Bed,2 Bath,1000–1199 sqft
2139 Wellington Ave,https://www.zoocasa.com/burlington-on-real-estate/2139-wellington-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,150,000","List Price$2,275,000",Sold 6 Months Ago,3 Bed,4 Bath,2500–3000 sqft
1219 Hammond St,https://www.zoocasa.com/burlington-on-real-estate/1219-hammond-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,469,000",6 months ,3 Bed,4 Bath,2000–2500 sqft
4440 Cosburn Cres,https://www.zoocasa.com/burlington-on-real-estate/4440-cosburn-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,375,000","List Price$1,300,000",6 months ,3 Bed,2 Bath,1100–1500 sqft
26 - 5013 Pinedale Ave E,https://www.zoocasa.com/burlington-on-real-estate/26-5013-pinedale-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fad6a31f1-d825-47bf-bdd4-3ed1759808b0.jpg&w=640&q=75,Sold,"$750,000","List Price$699,000",6 months ,3 Bed,2 Bath,1200–1399 sqft
6440 Chelsea Rd,https://www.zoocasa.com/burlington-on-real-estate/6440-chelsea-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F31ec3b5b-aeb7-4356-b536-5ff9d51f5b91.jpg&w=640&q=75,Sold,"$3,995,000","List Price$3,995,000",Sold 6 Months Ago,4 Bed,4 Bath,3500–5000 sqft
27 - 2871 Darien Rd,https://www.zoocasa.com/burlington-on-real-estate/27-2871-darien-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$849,000",6 months ,3 Bed,2 Bath,1400–1599 sqft
3072 Autumn Hill Cres,https://www.zoocasa.com/burlington-on-real-estate/3072-autumn-hill-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,998","List Price$874,900",6 months ,4 Bed,2 Bath,1500–2000 sqft
