Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
215 Grenfell St,https://www.zoocasa.com/oshawa-on-real-estate/215-grenfell-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F81edde51-7b9f-4848-b96a-f3a03a878674.jpg&w=640&q=75,Sold,"$650,000","List Price$629,000",Sold 10 Months Ago,2 Bed,1 Bath,N/A sqft
705 Central Park Blvd,https://www.zoocasa.com/oshawa-on-real-estate/705-central-park-blvd-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$699,900","List Price$699,900",10 months ,3 Bed,2 Bath,N/A sqft
242 Court St,https://www.zoocasa.com/oshawa-on-real-estate/242-court-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F33e4ffe7-3b3a-423c-b684-94cd5afecc93.jpg&w=640&q=75,Sold,"$587,500","List Price$489,000",10 months ,3 Bed,1 Bath,N/A sqft
1233 Simcoe St S,https://www.zoocasa.com/oshawa-on-real-estate/1233-simcoe-st-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$740,000","List Price$599,999",Sold 10 Months Ago,3 Bed,3 Bath,N/A sqft
12 - 450 Bristol Cres,https://www.zoocasa.com/oshawa-on-real-estate/12-450-bristol-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$560,000","List Price$499,900",10 months ,3 Bed,2 Bath,1000–1199 sqft
313 Lasalle Ave,https://www.zoocasa.com/oshawa-on-real-estate/313-lasalle-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe0506c5d-5fc2-4d40-82e5-e2d92eae3f33.jpg&w=640&q=75,Sold,"$680,000","List Price$588,000",10 months ,3 Bed,2 Bath,N/A sqft
319 - 1800 Simcoe St,https://www.zoocasa.com/oshawa-on-real-estate/319-1800-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$415,000","List Price$399,000",10 months ,3 Bed,3 Bath,900–999 sqft
1096 Beneford Rd,https://www.zoocasa.com/oshawa-on-real-estate/1096-beneford-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$910,000","List Price$859,000",10 months ,3 Bed,3 Bath,1500–2000 sqft
118 Tylor Cres,https://www.zoocasa.com/oshawa-on-real-estate/118-tylor-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0ad07b64-100a-41d6-84d2-c8b592d98afc.jpg&w=640&q=75,Sold,"$565,000","List Price$579,900",10 months ,4 Bed,4 Bath,1500–2000 sqft
2359 Steeplechase St,https://www.zoocasa.com/oshawa-on-real-estate/2359-steeplechase-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$802,000","List Price$699,900",Sold 10 Months Ago,3 Bed,3 Bath,N/A sqft
349 Pine Ave,https://www.zoocasa.com/oshawa-on-real-estate/349-pine-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F167b3be2-cd45-4b65-af91-f85ae61ca964.jpg&w=640&q=75,Sold,"$895,000","List Price$799,800",Sold 10 Months Ago,2 Bed,3 Bath,N/A sqft
1327 Andover Dr,https://www.zoocasa.com/oshawa-on-real-estate/1327-andover-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Faa1914fe-c7b3-47d2-9d38-f341a1076e5c.jpg&w=640&q=75,Sold,"$780,000","List Price$699,000",10 months ,3 Bed,3 Bath,N/A sqft
279 - 2234 Chevron Prince Path,https://www.zoocasa.com/oshawa-on-real-estate/279-2234-chevron-prince-path,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7b42fd82-4e7c-4002-9874-a0a48224da63.jpg&w=640&q=75,Sold,"$710,000","List Price$699,000",10 months ,4 Bed,3 Bath,1500–2000 sqft
1836 Grandview St N St,https://www.zoocasa.com/oshawa-on-real-estate/1836-grandview-st-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6c54b20a-53bc-4ee8-b9d8-9063ef2e5d95.jpg&w=640&q=75,Sold,"$1,320,100","List Price$990,000",10 months ,4 Bed,4 Bath,3000–3500 sqft
987 Copperfield Dr,https://www.zoocasa.com/oshawa-on-real-estate/987-copperfield-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F780251ac-a062-495a-92b2-ec8860dd5836.jpg&w=640&q=75,Sold,"$1,200,000","List Price$974,800",10 months ,4 Bed,4 Bath,N/A sqft
118 - 700 Harmony Rd N,https://www.zoocasa.com/oshawa-on-real-estate/118-700-harmony-rd-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb8a272e8-ab81-463b-894a-62c6531ecbe3.jpg&w=640&q=75,Sold,"$588,800","List Price$559,900",Sold 10 Months Ago,3 Bed,3 Bath,1200–1399 sqft
28 Cottingham Cres,https://www.zoocasa.com/oshawa-on-real-estate/28-cottingham-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$710,000","List Price$728,000",10 months ,2 Bed,2 Bath,N/A sqft
54 - 1569 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/54-1569-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$709,000","List Price$709,000",10 months ,4 Bed,3 Bath,1500–2000 sqft
1125 Valley Crt,https://www.zoocasa.com/oshawa-on-real-estate/1125-valley-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$700,000","List Price$599,000",10 months ,4 Bed,2 Bath,N/A sqft
108 Olive Ave,https://www.zoocasa.com/oshawa-on-real-estate/108-olive-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F27aed9bb-bb02-4c29-9601-7e19417b2776.jpg&w=640&q=75,Sold,"$399,900","List Price$399,900",10 months ,2 Bed,2 Bath,N/A sqft
523 King St E,https://www.zoocasa.com/oshawa-on-real-estate/523-king-st-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$785,000","List Price$699,900",10 months ,3 Bed,2 Bath,N/A sqft
418 Rimosa Crt,https://www.zoocasa.com/oshawa-on-real-estate/418-rimosa-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$999,999",10 months ,4 Bed,4 Bath,2500–3000 sqft
1016 Southport Dr,https://www.zoocasa.com/oshawa-on-real-estate/1016-southport-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$750,000","List Price$699,000",Sold 10 Months Ago,3 Bed,4 Bath,N/A sqft
41 Fairbanks St,https://www.zoocasa.com/oshawa-on-real-estate/41-fairbanks-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4d5a674c-37ce-472a-9866-b0caa8ed68ba.jpg&w=640&q=75,Sold,"$601,000","List Price$625,000",10 months ,3 Bed,3 Bath,N/A sqft
99 Gladstone Ave,https://www.zoocasa.com/oshawa-on-real-estate/99-gladstone-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F175c1535-e6fd-4cda-9a67-e340853c93a1.jpg&w=640&q=75,Sold,"$775,000","List Price$764,900",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
1942 Grandview St N,https://www.zoocasa.com/oshawa-on-real-estate/1942-grandview-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,405,000","List Price$1,150,000",10 months ,4 Bed,5 Bath,N/A sqft
804 - 1900 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/804-1900-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$228,000","List Price$235,000",10 months ,0 Bed,1 Bath,0-499 sqft
2463 Winlord Pl,https://www.zoocasa.com/oshawa-on-real-estate/2463-winlord-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,090,000","List Price$1,150,000",10 months ,4 Bed,3 Bath,N/A sqft
475 Rosmere St,https://www.zoocasa.com/oshawa-on-real-estate/475-rosmere-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$775,000","List Price$798,000",10 months ,3 Bed,2 Bath,N/A sqft
652 Blackwood Blvd,https://www.zoocasa.com/oshawa-on-real-estate/652-blackwood-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$945,000","List Price$799,000",Sold 10 Months Ago,3 Bed,3 Bath,1500–2000 sqft
1 - 506 Normandy St,https://www.zoocasa.com/oshawa-on-real-estate/1-506-normandy-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8b358048-5e49-4636-94bc-618016360782.jpg&w=640&q=75,Sold,"$495,000","List Price$389,000",10 months ,3 Bed,2 Bath,900–999 sqft
1232 Ormond Dr,https://www.zoocasa.com/oshawa-on-real-estate/1232-ormond-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$794,000","List Price$810,000",10 months ,3 Bed,4 Bath,N/A sqft
205 Medina Crt,https://www.zoocasa.com/oshawa-on-real-estate/205-medina-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$630,000","List Price$499,000",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
1098 Ormond Dr,https://www.zoocasa.com/oshawa-on-real-estate/1098-ormond-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$785,000","List Price$619,900",10 months ,3 Bed,3 Bath,N/A sqft
479 Laval Dr,https://www.zoocasa.com/oshawa-on-real-estate/479-laval-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd3cf6d0e-79b9-46b5-8b35-9ad3b259f2c6.jpg&w=640&q=75,Sold,"$700,000","List Price$599,900",10 months ,3 Bed,2 Bath,N/A sqft
780 Gentry Cres,https://www.zoocasa.com/oshawa-on-real-estate/780-gentry-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc6354e45-7d62-4cba-a384-af566c01f0f5.jpg&w=640&q=75,Sold,"$675,000","List Price$529,900",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
1456 Lakefield St,https://www.zoocasa.com/oshawa-on-real-estate/1456-lakefield-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7db3f62d-7197-49af-b270-9cbaa288dec3.jpg&w=640&q=75,Sold,"$730,000","List Price$559,900",10 months ,3 Bed,2 Bath,N/A sqft
416 - 44 Bond St W,https://www.zoocasa.com/oshawa-on-real-estate/416-44-bond-st-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$480,000","List Price$499,900",10 months ,2 Bed,2 Bath,1000–1199 sqft
2404 Winlord Pl,https://www.zoocasa.com/oshawa-on-real-estate/2404-winlord-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$825,000","List Price$699,900",10 months ,3 Bed,3 Bath,N/A sqft
106 - 936 Glen St,https://www.zoocasa.com/oshawa-on-real-estate/106-936-glen-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$394,900","List Price$394,900",10 months ,2 Bed,1 Bath,800–899 sqft
355 Ritson Rd S,https://www.zoocasa.com/oshawa-on-real-estate/355-ritson-rd-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$505,000","List Price$448,888",10 months ,3 Bed,2 Bath,N/A sqft
1843 Edenwood Dr,https://www.zoocasa.com/oshawa-on-real-estate/1843-edenwood-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F751b879d-cd98-4fc1-8c94-68ee6619c191.jpg&w=640&q=75,Sold,"$1,100,000","List Price$998,000",10 months ,4 Bed,4 Bath,2500–3000 sqft
861 Copperfield Dr,https://www.zoocasa.com/oshawa-on-real-estate/861-copperfield-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F967ed146-fe16-4bfd-a729-152c16c4c24d.jpg&w=640&q=75,Sold,"$825,000","List Price$674,900",Sold 10 Months Ago,3 Bed,3 Bath,1500–2000 sqft
747 Wesley Dr,https://www.zoocasa.com/oshawa-on-real-estate/747-wesley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$799,000","List Price$599,990",10 months ,3 Bed,2 Bath,N/A sqft
1321 Pinehurst Ave,https://www.zoocasa.com/oshawa-on-real-estate/1321-pinehurst-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5e825e28-43fd-42bd-997f-c20447faf296.jpg&w=640&q=75,Sold,"$592,000","List Price$474,900",10 months ,2 Bed,2 Bath,N/A sqft
934 Roundelay Dr,https://www.zoocasa.com/oshawa-on-real-estate/934-roundelay-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb2020e1e-8661-40ed-92ba-d24b57aea447.jpg&w=640&q=75,Sold,"$885,000","List Price$699,900",10 months ,3 Bed,3 Bath,N/A sqft
114 Adelaide Ave E,https://www.zoocasa.com/oshawa-on-real-estate/114-adelaide-ave-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F931dd690-15bf-4be2-91bd-1b1577233129.jpg&w=640&q=75,Sold,"$752,200","List Price$599,000",10 months ,2 Bed,2 Bath,N/A sqft
689 Grandview Dr,https://www.zoocasa.com/oshawa-on-real-estate/689-grandview-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F18e06c96-105b-45d9-abd8-f23642735017.jpg&w=640&q=75,Sold,"$733,000","List Price$629,900",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
1366 Livesey Crt,https://www.zoocasa.com/oshawa-on-real-estate/1366-livesey-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$742,000","List Price$699,900",10 months ,3 Bed,4 Bath,N/A sqft
2640 Deputy Minister Path,https://www.zoocasa.com/oshawa-on-real-estate/2640-deputy-minister-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$664,000","List Price$669,900",10 months ,4 Bed,3 Bath,1800–1999 sqft
163 Grandview St S,https://www.zoocasa.com/oshawa-on-real-estate/163-grandview-st-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$745,000","List Price$719,900",10 months ,3 Bed,2 Bath,1100–1500 sqft
1159 Ashgrove Cres,https://www.zoocasa.com/oshawa-on-real-estate/1159-ashgrove-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,021,000","List Price$849,000",Sold 10 Months Ago,4 Bed,4 Bath,2000–2500 sqft
421 Pompano Crt,https://www.zoocasa.com/oshawa-on-real-estate/421-pompano-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd52dbd39-9d87-41b8-a705-4b84ea921af9.jpg&w=640&q=75,Sold,"$630,000","List Price$499,900",10 months ,3 Bed,1 Bath,700–1100 sqft
1050 Ravine Rd,https://www.zoocasa.com/oshawa-on-real-estate/1050-ravine-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$875,000","List Price$998,000",Sold 10 Months Ago,4 Bed,3 Bath,N/A sqft
258 Quetico Ave,https://www.zoocasa.com/oshawa-on-real-estate/258-quetico-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9307cfb7-a216-454c-9487-bc0eaec6806f.jpg&w=640&q=75,Sold,"$715,000","List Price$499,900",10 months ,3 Bed,1 Bath,N/A sqft
614 - 1900 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/614-1900-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$245,000","List Price$245,000",10 months ,0 Bed,1 Bath,0-499 sqft
891 Mount Allan Ave,https://www.zoocasa.com/oshawa-on-real-estate/891-mt-allan-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$899,000",10 months ,4 Bed,3 Bath,2500–3000 sqft
965 Attersley Dr,https://www.zoocasa.com/oshawa-on-real-estate/965-attersley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$549,900",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
1409 Fenelon Cres,https://www.zoocasa.com/oshawa-on-real-estate/1409-fenelon-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd793a211-be98-4fdb-a7fa-4575aed2ce90.jpg&w=640&q=75,Sold,"$667,000","List Price$499,000",10 months ,3 Bed,2 Bath,N/A sqft
1429 Springwater Cres,https://www.zoocasa.com/oshawa-on-real-estate/1429-springwater-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe22ad609-a49f-40b9-a5ad-1b57f35dfbfb.jpg&w=640&q=75,Sold,"$995,000","List Price$799,000",10 months ,3 Bed,4 Bath,N/A sqft
834 Florell Dr,https://www.zoocasa.com/oshawa-on-real-estate/834-florell-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd05a3a08-2061-4baf-afb5-1b968bed91a7.jpg&w=640&q=75,Sold,"$745,000","List Price$649,900",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
828 - 1900 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/828-1900-simcoe-st-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffaadd21e-0572-4b26-9222-cb7cef6d01ca.jpg&w=640&q=75,Sold,"$220,000","List Price$218,000",10 months ,0 Bed,1 Bath,0-499 sqft
400 Wickham Crt,https://www.zoocasa.com/oshawa-on-real-estate/400-wickham-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe754f3f1-537e-4512-b67b-d1d20956d286.jpg&w=640&q=75,Sold,"$695,000","List Price$549,900",Sold 10 Months Ago,3 Bed,2 Bath,1100–1500 sqft
229 Norland Circ,https://www.zoocasa.com/oshawa-on-real-estate/229-norland-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2e9280c8-6083-418e-a317-9f3ffcd89ba2.jpg&w=640&q=75,Sold,"$969,500","List Price$899,900",10 months ,4 Bed,4 Bath,1500–2000 sqft
235 Arthur St,https://www.zoocasa.com/oshawa-on-real-estate/235-arthur-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff991b432-10bc-4474-8a63-a0e86c689c45.jpg&w=640&q=75,Sold,"$648,000","List Price$675,000",10 months ,4 Bed,3 Bath,1500–2000 sqft
2441 Equestrian Cres,https://www.zoocasa.com/oshawa-on-real-estate/2441-equestrian-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,348,800",10 months ,4 Bed,4 Bath,3000–3500 sqft
876 Castlegrove Ave,https://www.zoocasa.com/oshawa-on-real-estate/876-castlegrove-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$760,000","List Price$699,999",Sold 10 Months Ago,3 Bed,3 Bath,N/A sqft
1768 Quail Run Dr,https://www.zoocasa.com/oshawa-on-real-estate/1768-quail-run-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,010,000","List Price$969,000",10 months ,4 Bed,4 Bath,N/A sqft
48 Aquatic Ballet Path,https://www.zoocasa.com/oshawa-on-real-estate/48-aquatic-ballet-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$685,000","List Price$699,000",Sold 10 Months Ago,4 Bed,3 Bath,2000–2500 sqft
257 Cosgrove Dr,https://www.zoocasa.com/oshawa-on-real-estate/257-cosgrove-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6621cc5c-c896-40dd-b3b9-8dc3fc9d03c4.jpg&w=640&q=75,Sold,"$1,200,000","List Price$1,230,000",10 months ,4 Bed,4 Bath,2500–3000 sqft
243 Malaga Rd,https://www.zoocasa.com/oshawa-on-real-estate/243-malaga-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$661,000","List Price$499,900",10 months ,3 Bed,2 Bath,N/A sqft
544 Tennyson Ave,https://www.zoocasa.com/oshawa-on-real-estate/544-tennyson-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$859,000","List Price$699,900",10 months ,2 Bed,2 Bath,N/A sqft
1506 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/1506-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$879,900",10 months ,3 Bed,2 Bath,N/A sqft
1286 Meath Dr,https://www.zoocasa.com/oshawa-on-real-estate/1286-meath-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$910,000","List Price$699,900",10 months ,3 Bed,3 Bath,1500–2000 sqft
755 Greystone Crt,https://www.zoocasa.com/oshawa-on-real-estate/755-greystone-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd2b30387-4b1d-4a04-8c16-fc65df499ae4.jpg&w=640&q=75,Sold,"$1,031,500","List Price$879,000",10 months ,4 Bed,3 Bath,N/A sqft
289 Porter St,https://www.zoocasa.com/oshawa-on-real-estate/289-porter-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$785,000","List Price$799,999",10 months ,4 Bed,3 Bath,1100–1500 sqft
1504 Norwill Cres,https://www.zoocasa.com/oshawa-on-real-estate/1504-norwill-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$700,000","List Price$729,900",10 months ,3 Bed,2 Bath,N/A sqft
242 Madawaska Ave,https://www.zoocasa.com/oshawa-on-real-estate/242-madawaska-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbbe1a32f-8f3a-4ff5-bb0b-12ed88345ba2.jpg&w=640&q=75,Sold,"$831,000","List Price$649,900",10 months ,3 Bed,2 Bath,1100–1500 sqft
973 Mountview Crt,https://www.zoocasa.com/oshawa-on-real-estate/973-mountview-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,415,000","List Price$1,400,000",10 months ,4 Bed,4 Bath,N/A sqft
1830 Dalhousie Cres,https://www.zoocasa.com/oshawa-on-real-estate/1830-dalhousie-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F692592c5-279f-4e05-8b68-6bdb73358974.jpg&w=640&q=75,Sold,"$820,000","List Price$699,000",10 months ,3 Bed,3 Bath,N/A sqft
69 - 1760 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/69-1760-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$468,000","List Price$479,900",Sold 10 Months Ago,3 Bed,3 Bath,1000–1199 sqft
171 - 2560 Rosedrop Path,https://www.zoocasa.com/oshawa-on-real-estate/171-2560-rosedrop-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$690,000","List Price$699,000",Sold 10 Months Ago,4 Bed,3 Bath,1500–2000 sqft
1641 Badgley Dr,https://www.zoocasa.com/oshawa-on-real-estate/1641-badgley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$980,000","List Price$899,900",10 months ,4 Bed,3 Bath,N/A sqft
