Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
77 Betony Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/77-betony-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff0a17e4b-80ad-48e8-9c1f-3cb6e3dcb2b6.jpg&w=640&q=75,Sold,"$1,150,000","List Price$949,000",8 months ,3 Bed,4 Bath,2000–2500 sqft
811 - 372 Highway 7 East Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/811-372-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff75d4a38-8876-4179-a794-447cf2c4dfaa.jpg&w=640&q=75,Sold,"$550,000","List Price$499,000",8 months ,1 Bed,1 Bath,500–599 sqft
619 - 9205 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/619-9205-yonge-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F69b6b857-bd99-481b-86fe-3cdd709f31a8.jpg&w=640&q=75,Sold,"$463,000","List Price$398,888",Sold 8 Months Ago,1 Bed,1 Bath,500–599 sqft
58 Spruce Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/58-spruce-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,860,000","List Price$2,938,000",8 months ,4 Bed,5 Bath,3500–5000 sqft
146 William F Bell Pkwy,https://www.zoocasa.com/richmond-hill-on-real-estate/146-william-f-bell-pky,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,235,000","List Price$2,300,000",8 months ,5 Bed,5 Bath,3000–3500 sqft
109 Crosby Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/109-crosby-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,248,880","List Price$990,000",Sold 8 Months Ago,3 Bed,3 Bath,N/A sqft
123 Bridlepath St,https://www.zoocasa.com/richmond-hill-on-real-estate/123-bridlepath-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,138,000","List Price$1,290,000",Sold 8 Months Ago,3 Bed,3 Bath,N/A sqft
38 Sunset Beach Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/38-sunset-beach-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,380,000","List Price$1,499,000",8 months ,2 Bed,3 Bath,N/A sqft
1504 - 9201 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1504-9201-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$573,000","List Price$589,000",8 months ,1 Bed,1 Bath,500–599 sqft
8 Caramel Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/8-caramel-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,188,000",8 months ,4 Bed,4 Bath,N/A sqft
36 Belvedere Cres E,https://www.zoocasa.com/richmond-hill-on-real-estate/36-belvedere-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$1,190,000",8 months ,3 Bed,4 Bath,2000–2500 sqft
11 Jenny Thompson Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/11-jenny-thompson-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,570,000","List Price$1,399,000",8 months ,3 Bed,5 Bath,2500–3000 sqft
17 Canterbury Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/17-canterbury-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,460,000","List Price$1,099,000",Sold 8 Months Ago,3 Bed,4 Bath,N/A sqft
92 Giardina Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/92-giardina-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,228,000","List Price$1,880,000",8 months ,4 Bed,5 Bath,3000–3500 sqft
64 William F Bell Pkwy,https://www.zoocasa.com/richmond-hill-on-real-estate/64-william-f-bell-pky,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,226,800","List Price$1,248,000",Sold 8 Months Ago,4 Bed,3 Bath,N/A sqft
49 Cygnus Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/49-cygnus-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,790,000","List Price$1,480,000",8 months ,4 Bed,5 Bath,N/A sqft
ph05 - 39 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/ph05-39-oneida-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9f6bab66-bc32-46d8-92fe-9634c3a298e1.jpg&w=640&q=75,Sold,"$590,000","List Price$619,000",8 months ,2 Bed,1 Bath,700–799 sqft
441 Centre St E,https://www.zoocasa.com/richmond-hill-on-real-estate/441-centre-st-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,460,000","List Price$1,488,000",8 months ,3 Bed,2 Bath,1100–1500 sqft
103 - 55 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/103-55-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$625,000","List Price$549,000",8 months ,1 Bed,1 Bath,700–799 sqft
50 Meadowsweet Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/50-meadowsweet-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F23543a2d-8d95-4288-8e18-3f9aa94e2e4a.jpg&w=640&q=75,Sold,"$1,675,000","List Price$1,599,000",8 months ,4 Bed,4 Bath,3000–3500 sqft
15 Pacific Rim Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/15-pacific-rim-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4bfe7065-0888-45d4-b578-ad7ca8117f50.jpg&w=640&q=75,Sold,"$1,051,000","List Price$888,000",8 months ,3 Bed,4 Bath,N/A sqft
14 Poulias Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/14-poulias-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff2ec2dfc-85b2-45ae-a180-cc39e88f3318.jpg&w=640&q=75,Sold,"$1,710,000","List Price$1,399,900",8 months ,4 Bed,4 Bath,N/A sqft
11 Westminster Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/11-westminster-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F597029ed-195d-4106-aec9-aa1771ed4921.jpg&w=640&q=75,Sold,"$1,900,000","List Price$1,975,000",8 months ,5 Bed,4 Bath,3000–3500 sqft
73 Stave Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/73-stave-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,795,000","List Price$1,794,900",8 months ,4 Bed,4 Bath,3000–3500 sqft
630 - 9471 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/630-9471-yonge-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7a593bc9-6a58-466b-843b-86cca92cdb8a.jpg&w=640&q=75,Sold,"$640,000","List Price$669,900",8 months ,2 Bed,2 Bath,600–699 sqft
703 - 55 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/703-55-oneida-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2f599599-82de-473f-9cb2-bad4d08650e6.jpg&w=640&q=75,Sold,"$701,800","List Price$712,000",Sold 8 Months Ago,2 Bed,2 Bath,800–899 sqft
12 Fieldflower Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/12-fieldflower-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd1137a7d-8029-4f73-9443-615a090555f8.jpg&w=640&q=75,Sold,"$1,868,000","List Price$1,689,000",8 months ,5 Bed,5 Bath,N/A sqft
48 Brookshill Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/48-brookshill-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4c5f9e53-aead-4aa6-8511-5d64fbe98739.jpg&w=640&q=75,Sold,"$3,000,000","List Price$3,260,000",8 months ,6 Bed,6 Bath,N/A sqft
44 Windrow St,https://www.zoocasa.com/richmond-hill-on-real-estate/44-windrow-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,162,000","List Price$988,990",8 months ,4 Bed,3 Bath,1500–2000 sqft
82 Oak Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/82-oak-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,550,000","List Price$3,998,000",Sold 8 Months Ago,4 Bed,6 Bath,3500–5000 sqft
618 - 185 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/618-185-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$700,000","List Price$619,900",8 months ,2 Bed,2 Bath,900–999 sqft
130 Old Colony Rd W,https://www.zoocasa.com/richmond-hill-on-real-estate/130-old-colony-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,430,000","List Price$1,299,800",Sold 8 Months Ago,3 Bed,3 Bath,N/A sqft
25 Indigo St,https://www.zoocasa.com/richmond-hill-on-real-estate/25-indigo-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,288,000","List Price$999,000",8 months ,3 Bed,3 Bath,N/A sqft
611 - 23 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/611-23-oneida-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4ac5e5ea-61d8-4f47-9abc-fb6964f1a393.jpg&w=640&q=75,Sold,"$561,000","List Price$569,800",Sold 8 Months Ago,2 Bed,1 Bath,800–899 sqft
5 Drynoch Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/5-drynoch-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,659,888","List Price$1,488,888",8 months ,4 Bed,5 Bath,N/A sqft
507 - 65 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/507-65-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$611,000","List Price$625,000",8 months ,1 Bed,1 Bath,600–699 sqft
67a Puccini Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/67-a-puccini-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8045d797-723b-4886-82aa-dd319cdbf343.jpg&w=640&q=75,Sold,"$2,400,000","List Price$2,599,999",Sold 8 Months Ago,4 Bed,5 Bath,N/A sqft
607 - 73 King William Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/607-73-king-william-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbe779b70-769e-4c3d-aa55-51d9adb1f734.jpg&w=640&q=75,Sold,"$515,000","List Price$399,000",8 months ,1 Bed,1 Bath,700–799 sqft
21 Lafferty Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/21-lafferty-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F087a4d0c-9f66-435d-8d7b-fd37593cf26b.jpg&w=640&q=75,Sold,"$1,283,000","List Price$1,299,900",8 months ,3 Bed,3 Bath,2000–2500 sqft
246 Zelda Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/246-zelda-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,101,000","List Price$899,000",8 months ,3 Bed,3 Bath,N/A sqft
1213 - 9205 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1213-9205-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$570,000","List Price$598,000",8 months ,1 Bed,1 Bath,500–599 sqft
618 - 3 Ellesmere St,https://www.zoocasa.com/richmond-hill-on-real-estate/618-3-ellesmere-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$470,000","List Price$485,000",8 months ,1 Bed,1 Bath,500–599 sqft
10573 Bayview Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/10573-bayview-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,252,000","List Price$999,800",8 months ,3 Bed,4 Bath,1500–2000 sqft
49 - 189 Springhead Gdns,https://www.zoocasa.com/richmond-hill-on-real-estate/49-189-springhead-gdns,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$724,999",8 months ,3 Bed,2 Bath,1200–1399 sqft
315 - 398 Highway 7 E,https://www.zoocasa.com/richmond-hill-on-real-estate/315-398-hwy-7,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$575,000","List Price$578,000",Sold 8 Months Ago,1 Bed,1 Bath,600–699 sqft
40 Thornapple Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/40-thornapple-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,620,000","List Price$1,499,000",Sold 8 Months Ago,4 Bed,4 Bath,N/A sqft
75 Casely Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/75-casely-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,278,000","List Price$990,000",8 months ,3 Bed,3 Bath,N/A sqft
52 Delphinium Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/52-delphinium-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3c7c891b-dd71-43b3-b72f-09c207a8411c.jpg&w=640&q=75,Sold,"$1,850,000","List Price$1,499,900",8 months ,4 Bed,4 Bath,3000–3500 sqft
125 - 190 Harding Blvd W,https://www.zoocasa.com/richmond-hill-on-real-estate/125-190-harding-blvd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7232c761-3398-4e16-895c-a1551b7a3f49.jpg&w=640&q=75,Sold,"$922,500","List Price$938,888",8 months ,3 Bed,4 Bath,2000–2249 sqft
178 Lawrence Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/178-lawrence-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,360,000",8 months ,2 Bed,1 Bath,N/A sqft
9 Millwright Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/9-millwright-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,142,800","List Price$879,000",Sold 8 Months Ago,3 Bed,3 Bath,1500–2000 sqft
80 Strathearn Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/80-strathearn-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,900,000","List Price$2,988,000",8 months ,4 Bed,5 Bath,3500–5000 sqft
7 Pulpwood Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/7-pulpwood-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,928,000","List Price$1,488,000",8 months ,4 Bed,5 Bath,2500–3000 sqft
421 - 3 Ellesmere St,https://www.zoocasa.com/richmond-hill-on-real-estate/421-3-ellesmere-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F88986d73-9d2c-4484-a6bd-0d847e88c37a.jpg&w=640&q=75,Sold,"$550,000","List Price$489,000",Sold 8 Months Ago,2 Bed,1 Bath,800–899 sqft
5 Wolf Trail Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/5-wolf-trail-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7f8b462b-7dec-4c7d-ac57-6b239c14ef0b.jpg&w=640&q=75,Sold,"$1,900,000","List Price$1,658,000",8 months ,4 Bed,5 Bath,3000–3500 sqft
nw716 - 9201 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/nw716-9201-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$615,000","List Price$629,000",8 months ,1 Bed,1 Bath,700–799 sqft
603 - 10376 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/603-10376-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$594,000","List Price$649,900",8 months ,1 Bed,2 Bath,700–799 sqft
398 Weldrick Rd E,https://www.zoocasa.com/richmond-hill-on-real-estate/398-weldrick-rd-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,638,000","List Price$2,580,000",8 months ,5 Bed,4 Bath,N/A sqft
308 - 396 Highway 7 East St,https://www.zoocasa.com/richmond-hill-on-real-estate/308-396-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa16d060a-ddfe-4f56-9654-e490f859ed7b.jpg&w=640&q=75,Sold,"$610,000","List Price$600,000",Sold 8 Months Ago,1 Bed,1 Bath,600–699 sqft
50 Barnwood Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/50-barnwood-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F39bfe2ce-85bc-4afc-aae0-72e3df8110b6.jpg&w=640&q=75,Sold,"$1,161,888","List Price$899,000",Sold 8 Months Ago,3 Bed,4 Bath,1500–2000 sqft
8 Raintree Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/8-raintree-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F486951cf-0529-41e2-a7e5-884d5d5b32c0.jpg&w=640&q=75,Sold,"$1,402,000","List Price$1,399,000",8 months ,4 Bed,4 Bath,N/A sqft
1608 - 65 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/1608-65-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$718,000","List Price$729,000",8 months ,2 Bed,2 Bath,900–999 sqft
32a Stephie Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/32-a-stephie-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,400,000","List Price$2,280,000",Sold 8 Months Ago,5 Bed,4 Bath,3500–5000 sqft
10 Abilene Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/10-abilene-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F30fffb75-136f-4a3c-8e87-d58466a2622e.jpg&w=640&q=75,Sold,"$1,540,800","List Price$1,299,000",8 months ,4 Bed,3 Bath,2500–3000 sqft
76 Genuine Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/76-genuine-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,383,000","List Price$1,099,900",8 months ,3 Bed,4 Bath,2000–2500 sqft
58 Maple Grove Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/58-maple-grove-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,360,000","List Price$1,429,000",Sold 8 Months Ago,3 Bed,3 Bath,N/A sqft
65 Bloomgate Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/65-bloomgate-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7ad44002-489d-40e1-8b8f-ace8d835ff83.jpg&w=640&q=75,Sold,"$1,000,000","List Price$799,900",8 months ,3 Bed,3 Bath,N/A sqft
30 Alpaca Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/30-alpaca-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe16e2434-485d-4844-aa8d-66ca7cc91e73.jpg&w=640&q=75,Sold,"$1,820,000","List Price$1,490,000",8 months ,4 Bed,5 Bath,3000–3500 sqft
91 Wellspring Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/91-wellspring-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,980,000","List Price$1,788,000",8 months ,5 Bed,4 Bath,3000–3500 sqft
1 Lynngrove Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/1-lynngrove-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,800,000","List Price$1,820,000",8 months ,4 Bed,4 Bath,N/A sqft
9 Mcgrath Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/9-mcgrath-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F405f173d-cd15-46d3-92eb-6bcd52ba9ff7.jpg&w=640&q=75,Sold,"$1,050,000","List Price$899,000",8 months ,3 Bed,3 Bath,N/A sqft
220 - 1 Bond Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/220-1-bond-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$870,000","List Price$890,000",8 months ,3 Bed,3 Bath,1200–1399 sqft
57 Carnoustie Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/57-carnoustie-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff540febb-8591-4bcc-b18c-c8252cb17452.jpg&w=640&q=75,Sold,"$1,480,000","List Price$1,399,000",8 months ,4 Bed,4 Bath,N/A sqft
750 - 9471 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/750-9471-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$640,000","List Price$598,000",Sold 8 Months Ago,1 Bed,1 Bath,600–699 sqft
94 Grand Oak Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/94-grand-oak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,598,000","List Price$1,598,000",8 months ,4 Bed,5 Bath,N/A sqft
46 - 151 Silverwood Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/46-151-silverwood-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fadd8f84c-e2a8-487e-9844-0fdd30c620d1.jpg&w=640&q=75,Sold,"$1,192,900","List Price$969,000",8 months ,3 Bed,4 Bath,2000–2500 sqft
84 Nantucket Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/84-nantucket-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fab66bfd4-4794-4135-95bc-670df9f84af3.jpg&w=640&q=75,Sold,"$1,185,000","List Price$1,199,800",8 months ,3 Bed,4 Bath,1500–2000 sqft
21 Waldron Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/21-waldron-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7b9fc534-dd73-4391-a830-9ab5ee7b6f0f.jpg&w=640&q=75,Sold,"$1,451,000","List Price$1,299,000",8 months ,4 Bed,3 Bath,2000–2500 sqft
28 Hillsborough Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/28-hillsborough-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F370c1023-a96e-4c00-a80a-02ce87844980.jpg&w=640&q=75,Sold,"$2,980,000","List Price$2,688,888",8 months ,5 Bed,6 Bath,3500–5000 sqft
90 Port Arthur Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/90-port-arthur-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd12372d9-6776-4af3-956b-71aeb918c1d5.jpg&w=640&q=75,Sold,"$1,355,000","List Price$1,028,000",Sold 8 Months Ago,3 Bed,4 Bath,1500–2000 sqft
